sale_id,sale_date,generation,year,mileage_km,condition_grade,modifications,auction_house,country,final_price_usd,engine_code,transmission,color
SALE_00929,2022-08-07,R32,1990,76271,C,modified,Mecum,Japan,29618.42,RB26DETT,Manual,Bayside Blue
SALE_00930,2021-11-19,R33,1996,81715,B,stock,Bring a Trailer,Japan,47909.76,RB26DETT,Automatic,Silver
SALE_00931,2025-05-16,R34,1999,44970,B,stock,Bring a Trailer,UK,112295.26,RB26DETT,Manual,Bayside Blue
SALE_00932,2020-04-20,R33,1998,93194,A,stock,Cars & Bids,UK,40756.47,RB26DETT,Automatic,Bayside Blue
SALE_00933,2023-07-09,R33,1995,89296,A,stock,Bonhams,Japan,45534.92,RB26DETT,Manual,Black
SALE_00934,2021-02-20,R33,1995,116784,B,stock,Bring a Trailer,Japan,36353.61,RB26DETT,Manual,Red
SALE_00935,2023-10-30,R33,1996,93801,B,stock,Bring a Trailer,USA,44453.82,RB26DETT,Manual,Midnight Purple
SALE_00936,2018-12-14,R34,1999,5000,B,modified,Cars & Bids,UK,124140.63,RB26DETT,Manual,Black
SALE_00937,2019-07-01,R32,1989,24602,B,modified,Bonhams,USA,43772.7,RB26DETT,Manual,Silver
SALE_00938,2024-05-14,R32,1994,76366,B,modified,Cars & Bids,USA,39479.54,RB26DETT,Manual,Silver
SALE_00939,2019-06-20,R33,1996,101730,B,modified,Bring a Trailer,Australia,38171.07,RB26DETT,Manual,Red
SALE_00940,2021-07-14,R32,1994,90644,C,stock,Mecum,UK,32820.26,RB26DETT,Manual,White
SALE_00941,2023-01-29,R32,1994,67819,B,modified,Cars & Bids,UK,28979.43,RB26DETT,Manual,White
SALE_00942,2020-04-10,R34,2001,117616,B,modified,Barrett-Jackson,Japan,74954.46,RB26DETT,Manual,Bayside Blue
SALE_00943,2019-09-29,R34,1999,38065,D,stock,Mecum,Canada,86140.43,RB26DETT,Manual,Bayside Blue
SALE_00944,2023-03-24,R33,1996,95401,C,stock,Bring a Trailer,Japan,31545.89,RB26DETT,Manual,Black
SALE_00945,2024-01-05,R32,1992,89295,C,stock,Barrett-Jackson,Australia,29949.59,RB26DETT,Automatic,Bayside Blue
SALE_00946,2021-06-16,R32,1990,65997,B,stock,Barrett-Jackson,Japan,35731.28,RB26DETT,Manual,Black
SALE_00947,2019-01-06,R32,1990,114007,B,modified,Cars & Bids,UK,27945.46,RB26DETT,Manual,Bayside Blue
SALE_00948,2025-10-25,R32,1992,60247,A,stock,Mecum,UK,46616.81,RB26DETT,Manual,Red
SALE_00949,2021-09-04,R32,1992,39924,B,stock,Bonhams,USA,47668.43,RB26DETT,Manual,Midnight Purple
SALE_00950,2020-10-13,R32,1991,80397,B,stock,Mecum,USA,36903.1,RB26DETT,Manual,Red
SALE_00951,2018-07-20,R34,2001,100316,C,stock,Barrett-Jackson,Australia,65677.85,RB26DETT,Manual,Silver
SALE_00952,2018-05-08,R34,2002,33377,B,stock,Barrett-Jackson,UK,130971.93,RB26DETT,Manual,Midnight Purple
SALE_00953,2024-03-03,R32,1994,119682,D,stock,Cars & Bids,Australia,20011.31,RB26DETT,Manual,Silver
SALE_00954,2019-02-22,R34,2002,5000,A,stock,Mecum,USA,153821.35,RB26DETT,Manual,Black
SALE_00955,2018-09-10,R32,1994,74071,B,modified,Mecum,USA,32385.36,RB26DETT,Automatic,Bayside Blue
SALE_00956,2022-06-29,R34,1999,55847,B,stock,Mecum,Japan,114499.47,RB26DETT,Automatic,Midnight Purple
SALE_00957,2024-07-28,R34,2002,45857,C,modified,Barrett-Jackson,USA,89254.92,RB26DETT,Manual,Silver
SALE_00958,2018-09-22,R34,2002,85255,C,stock,Barrett-Jackson,USA,74905.21,RB26DETT,Automatic,Bayside Blue
SALE_00959,2019-01-12,R34,2002,62579,B,stock,Mecum,Australia,107294.52,RB26DETT,Manual,Midnight Purple
SALE_00960,2023-03-04,R34,2001,87685,D,stock,Barrett-Jackson,USA,73263.84,RB26DETT,Manual,Bayside Blue
SALE_00961,2022-11-10,R32,1994,146721,B,stock,Bring a Trailer,Japan,35270.62,RB26DETT,Manual,Silver
SALE_00962,2022-04-17,R32,1993,90096,A,stock,Cars & Bids,Australia,42237.72,RB26DETT,Manual,Bayside Blue
SALE_00963,2020-05-29,R34,1999,103994,A,stock,Cars & Bids,Japan,88913.1,RB26DETT,Manual,White
SALE_00964,2023-01-01,R33,1998,98413,D,modified,Mecum,UK,27123.23,RB26DETT,Automatic,White
SALE_00965,2024-12-11,R33,1995,55668,A,modified,Mecum,USA,54238.64,RB26DETT,Manual,Silver
SALE_00966,2021-04-23,R32,1993,81856,A,stock,Bonhams,Japan,39760.24,RB26DETT,Manual,Red
SALE_00967,2023-05-17,R33,1997,97345,D,modified,Cars & Bids,Australia,27581.93,RB26DETT,Manual,Silver
SALE_00968,2022-04-18,R32,1994,76655,A,stock,Bring a Trailer,USA,49042.86,RB26DETT,Automatic,White
SALE_00969,2025-03-17,R34,1999,96087,D,modified,Mecum,Australia,60685.4,RB26DETT,Manual,Midnight Purple
SALE_00970,2024-02-05,R32,1994,62407,C,stock,Bonhams,Japan,32008.95,RB26DETT,Automatic,Red
SALE_00971,2022-01-10,R32,1993,93896,B,stock,Bring a Trailer,Australia,33495.11,RB26DETT,Manual,Red
SALE_00972,2021-11-10,R34,2001,69346,B,stock,Cars & Bids,Canada,90935.97,RB26DETT,Manual,Black
SALE_00973,2022-05-10,R32,1989,106127,A,stock,Bonhams,Canada,41044.28,RB26DETT,Manual,White
SALE_00974,2021-07-30,R34,2001,61128,D,modified,Barrett-Jackson,Japan,72607.54,RB26DETT,Manual,Bayside Blue
SALE_00975,2021-02-24,R33,1997,50552,B,stock,Bonhams,Japan,57642.8,RB26DETT,Manual,Bayside Blue
SALE_00976,2022-01-04,R33,1997,34053,C,stock,Bring a Trailer,Australia,47919.27,RB26DETT,Manual,Silver
SALE_00977,2019-02-15,R32,1990,106345,A,stock,Bonhams,Japan,35776.28,RB26DETT,Manual,Midnight Purple
SALE_00978,2023-12-26,R34,2001,78151,C,stock,Mecum,Japan,92104.27,RB26DETT,Manual,White
SALE_00979,2022-05-10,R34,2000,108917,C,stock,Bring a Trailer,Japan,72113.24,RB26DETT,Manual,Silver
SALE_00980,2020-08-26,R33,1997,105074,B,modified,Barrett-Jackson,Japan,40531.15,RB26DETT,Manual,Midnight Purple
SALE_00981,2025-10-28,R33,1998,92557,B,stock,Bonhams,UK,43037.61,RB26DETT,Automatic,Red
SALE_00982,2025-11-21,R32,1991,42938,C,modified,Barrett-Jackson,Canada,36985.65,RB26DETT,Manual,Bayside Blue
SALE_00983,2019-08-06,R32,1994,89598,B,stock,Barrett-Jackson,Canada,30808.82,RB26DETT,Manual,Silver
SALE_00984,2024-01-30,R33,1995,100687,C,stock,Bonhams,Japan,35699.52,RB26DETT,Manual,Black
SALE_00985,2018-06-05,R32,1989,20623,C,stock,Barrett-Jackson,Japan,38749.73,RB26DETT,Manual,Black
SALE_00986,2024-09-30,R34,1999,75145,A,stock,Bring a Trailer,USA,118165.14,RB26DETT,Automatic,Midnight Purple
SALE_00987,2023-05-12,R32,1994,74904,B,stock,Mecum,USA,44104.23,RB26DETT,Manual,Silver
SALE_00988,2020-04-05,R33,1998,30437,B,stock,Bring a Trailer,UK,51367.22,RB26DETT,Manual,Silver
SALE_00989,2019-12-28,R34,2002,38783,A,modified,Mecum,UK,133679.46,RB26DETT,Manual,Red
SALE_00990,2019-08-29,R34,2001,136021,C,stock,Barrett-Jackson,USA,73532.08,RB26DETT,Manual,Bayside Blue
SALE_00991,2023-11-26,R33,1998,84962,D,modified,Bonhams,Japan,26232.93,RB26DETT,Manual,Bayside Blue
SALE_00992,2025-11-25,R32,1993,43424,A,modified,Barrett-Jackson,USA,47587.56,RB26DETT,Manual,White
SALE_00993,2021-10-10,R32,1994,48447,C,modified,Cars & Bids,Canada,26419.14,RB26DETT,Manual,Bayside Blue
SALE_00994,2019-10-08,R34,2001,95137,B,stock,Barrett-Jackson,UK,94657.8,RB26DETT,Manual,Midnight Purple
SALE_00995,2021-07-23,R32,1992,45638,A,stock,Cars & Bids,Australia,50751.94,RB26DETT,Manual,Red
SALE_00996,2024-11-18,R34,2001,68503,A,stock,Mecum,Canada,120764.93,RB26DETT,Manual,Red
SALE_00997,2024-08-09,R33,1995,104177,C,stock,Barrett-Jackson,Japan,32766.26,RB26DETT,Manual,Red
SALE_00998,2025-09-21,R34,2002,48330,C,stock,Mecum,Australia,88037.65,RB26DETT,Manual,White
SALE_00999,2018-01-08,R33,1998,67555,B,stock,Barrett-Jackson,Japan,51754.11,RB26DETT,Manual,Midnight Purple
SALE_01000,2018-05-13,R34,2001,123537,A,stock,Bonhams,Australia,84676.22,RB26DETT,Manual,Silver
SALE_01001,2024-11-09,R34,1999,70734,B,stock,Mecum,Canada,85626.82,RB26DETT,Automatic,White
SALE_01002,2023-07-26,R33,1996,80944,C,modified,Mecum,Canada,36232.63,RB26DETT,Manual,Bayside Blue
SALE_01003,2018-11-15,R33,1997,38215,D,stock,Mecum,UK,34253.88,RB26DETT,Manual,Red
SALE_01004,2019-11-19,R32,1994,80208,A,stock,Mecum,UK,38564.24,RB26DETT,Manual,White
SALE_01005,2018-02-16,R33,1995,50141,B,stock,Bring a Trailer,UK,41027.38,RB26DETT,Manual,Black
SALE_01006,2025-10-10,R33,1996,63404,A,modified,Barrett-Jackson,Japan,52985.58,RB26DETT,Manual,Midnight Purple
SALE_01007,2019-03-19,R32,1992,46868,C,modified,Bring a Trailer,UK,29428.39,RB26DETT,Manual,White
SALE_01008,2022-11-30,R34,2002,36693,A,stock,Bring a Trailer,USA,145832.26,RB26DETT,Manual,Black
SALE_01009,2023-07-13,R34,2001,53410,A,modified,Cars & Bids,Japan,129770.06,RB26DETT,Manual,Black
SALE_01010,2022-03-18,R34,2002,99785,D,stock,Cars & Bids,UK,68552.87,RB26DETT,Manual,Silver
SALE_01011,2025-04-20,R34,2000,83258,A,stock,Bring a Trailer,Australia,106890.74,RB26DETT,Manual,Silver
SALE_01012,2018-10-29,R34,2000,139815,A,stock,Mecum,Japan,91056.72,RB26DETT,Manual,Black
SALE_01013,2021-07-29,R34,1999,100141,B,stock,Bring a Trailer,UK,96230.84,RB26DETT,Manual,Bayside Blue
SALE_01014,2021-11-01,R33,1997,56522,B,stock,Barrett-Jackson,USA,54472.63,RB26DETT,Manual,Bayside Blue
SALE_01015,2018-11-04,R32,1993,70415,C,stock,Mecum,Australia,32340.04,RB26DETT,Manual,Midnight Purple
SALE_01016,2024-08-30,R32,1993,72890,C,stock,Bonhams,USA,32529.38,RB26DETT,Manual,White
SALE_01017,2018-05-07,R33,1995,76072,B,stock,Bonhams,Australia,49234.81,RB26DETT,Manual,Red
SALE_01018,2022-11-14,R34,2001,64218,A,modified,Cars & Bids,Japan,128200.98,RB26DETT,Manual,Silver
SALE_01019,2021-09-18,R33,1998,32388,B,modified,Mecum,USA,53870.49,RB26DETT,Manual,Bayside Blue
SALE_01020,2025-10-26,R32,1991,28092,B,stock,Mecum,Japan,52135.0,RB26DETT,Manual,Black
SALE_01021,2025-05-29,R33,1996,101444,C,stock,Bonhams,Canada,34319.39,RB26DETT,Manual,White
SALE_01022,2019-01-28,R33,1996,75531,A,stock,Barrett-Jackson,UK,53534.07,RB26DETT,Manual,Midnight Purple
SALE_01023,2024-03-01,R34,2000,5000,C,stock,Bring a Trailer,Australia,102521.84,RB26DETT,Automatic,Silver
SALE_01024,2022-01-17,R34,2001,82051,A,stock,Cars & Bids,Japan,98436.32,RB26DETT,Manual,Bayside Blue
SALE_01025,2021-04-21,R34,2002,80797,D,stock,Bring a Trailer,Australia,64356.29,RB26DETT,Manual,Bayside Blue
SALE_01026,2019-02-02,R34,2002,75131,B,stock,Bonhams,Australia,98741.73,RB26DETT,Manual,Midnight Purple
SALE_01027,2025-02-27,R32,1992,93059,A,modified,Bring a Trailer,Japan,36246.57,RB26DETT,Automatic,Midnight Purple
SALE_01028,2019-04-19,R34,2002,82610,B,stock,Barrett-Jackson,USA,92109.04,RB26DETT,Manual,Black
SALE_01029,2023-06-27,R34,2000,64818,B,modified,Barrett-Jackson,Australia,90889.67,RB26DETT,Automatic,Black
SALE_01030,2024-02-07,R33,1997,61176,A,modified,Barrett-Jackson,USA,54912.75,RB26DETT,Manual,Red
SALE_01031,2022-04-12,R32,1994,69300,B,modified,Cars & Bids,Japan,41735.71,RB26DETT,Manual,White
SALE_01032,2018-07-02,R32,1992,13751,B,modified,Barrett-Jackson,Japan,46243.92,RB26DETT,Manual,Black
SALE_01033,2020-12-14,R32,1990,68626,A,modified,Barrett-Jackson,Australia,43574.35,RB26DETT,Manual,Black
SALE_01034,2018-09-10,R33,1996,119100,C,modified,Mecum,UK,28606.34,RB26DETT,Automatic,Silver
SALE_01035,2025-06-29,R33,1998,68483,A,stock,Mecum,USA,56610.28,RB26DETT,Manual,Bayside Blue
SALE_01036,2024-08-12,R34,1999,41318,D,modified,Barrett-Jackson,Canada,81441.94,RB26DETT,Manual,Black
SALE_01037,2022-05-05,R32,1993,108996,A,modified,Mecum,Canada,32181.74,RB26DETT,Manual,Bayside Blue
SALE_01038,2025-09-15,R32,1992,83216,B,modified,Bonhams,Australia,33114.12,RB26DETT,Manual,Silver
SALE_01039,2023-05-05,R33,1995,40369,C,modified,Cars & Bids,Canada,39264.34,RB26DETT,Manual,Midnight Purple
SALE_01040,2018-05-23,R32,1992,37676,C,modified,Barrett-Jackson,USA,36354.18,RB26DETT,Manual,Black
SALE_01041,2024-05-29,R33,1996,80883,C,stock,Bonhams,Canada,32804.35,RB26DETT,Manual,Silver
SALE_01042,2023-01-14,R32,1991,31233,C,modified,Bonhams,Japan,28935.24,RB26DETT,Manual,Bayside Blue
SALE_01043,2020-02-29,R32,1992,86717,A,modified,Mecum,Japan,38195.92,RB26DETT,Manual,Midnight Purple
SALE_01044,2018-11-17,R32,1992,137381,C,stock,Mecum,USA,21077.9,RB26DETT,Manual,Black
SALE_01045,2019-08-29,R33,1995,50822,C,stock,Cars & Bids,Japan,43295.05,RB26DETT,Manual,Red
SALE_01046,2018-10-02,R33,1995,6940,B,stock,Bonhams,UK,62335.18,RB26DETT,Manual,White
SALE_01047,2022-06-16,R32,1990,88136,B,stock,Bring a Trailer,Australia,38203.33,RB26DETT,Automatic,Silver
SALE_01048,2023-10-30,R32,1994,135837,A,modified,Bonhams,UK,29635.3,RB26DETT,Manual,White
SALE_01049,2024-12-27,R32,1991,72116,A,modified,Cars & Bids,USA,43375.58,RB26DETT,Manual,Red
SALE_01050,2019-04-06,R33,1998,22859,B,stock,Bonhams,Canada,62348.37,RB26DETT,Manual,Black
SALE_01051,2024-05-09,R34,2001,21586,B,stock,Cars & Bids,Japan,119426.39,RB26DETT,Manual,Midnight Purple
SALE_01052,2019-03-09,R34,2001,53288,C,stock,Bonhams,Canada,93275.69,RB26DETT,Manual,Bayside Blue
SALE_01053,2024-01-03,R33,1998,131672,A,modified,Bonhams,USA,41804.03,RB26DETT,Manual,White
SALE_01054,2022-04-18,R32,1993,118521,C,stock,Barrett-Jackson,Australia,23958.07,RB26DETT,Automatic,White
SALE_01055,2023-04-22,R32,1992,90046,A,stock,Cars & Bids,Canada,36544.61,RB26DETT,Manual,Silver
SALE_01056,2022-07-09,R32,1991,94083,A,modified,Bring a Trailer,Japan,40413.13,RB26DETT,Manual,White
SALE_01057,2025-08-20,R34,2000,100168,C,modified,Mecum,Canada,60138.83,RB26DETT,Manual,Silver
SALE_01058,2021-09-19,R33,1995,90383,A,modified,Cars & Bids,USA,52049.02,RB26DETT,Manual,Black
SALE_01059,2023-05-01,R34,2002,115710,B,modified,Mecum,USA,91057.97,RB26DETT,Manual,Red
SALE_01060,2021-10-15,R34,1999,130864,C,stock,Barrett-Jackson,UK,68449.93,RB26DETT,Manual,Bayside Blue
SALE_01061,2023-07-07,R32,1991,53187,B,stock,Barrett-Jackson,UK,39460.18,RB26DETT,Manual,White
SALE_01062,2021-05-15,R34,1999,92873,A,stock,Bring a Trailer,Japan,115666.76,RB26DETT,Manual,Midnight Purple
SALE_01063,2022-09-04,R33,1995,68044,C,stock,Cars & Bids,UK,39761.31,RB26DETT,Manual,White
SALE_01064,2022-12-15,R32,1993,60724,C,stock,Bonhams,USA,35772.6,RB26DETT,Automatic,Midnight Purple
SALE_01065,2023-06-08,R33,1998,115429,B,stock,Mecum,Australia,38422.67,RB26DETT,Manual,Red
SALE_01066,2023-10-12,R32,1991,107216,D,modified,Bonhams,UK,22699.74,RB26DETT,Manual,Bayside Blue
SALE_01067,2025-12-16,R34,2000,142639,B,stock,Mecum,USA,87868.29,RB26DETT,Manual,White
SALE_01068,2023-11-18,R32,1991,63974,A,stock,Bonhams,Australia,33405.5,RB26DETT,Manual,Midnight Purple
SALE_01069,2020-02-29,R34,1999,84097,A,stock,Bonhams,USA,113579.27,RB26DETT,Manual,Midnight Purple
SALE_01070,2018-05-16,R32,1994,53854,B,stock,Mecum,USA,43426.22,RB26DETT,Automatic,Midnight Purple
SALE_01071,2025-11-26,R33,1995,39798,B,stock,Cars & Bids,USA,54141.65,RB26DETT,Manual,White
SALE_01072,2023-03-17,R34,2001,36592,B,stock,Mecum,UK,127570.23,RB26DETT,Manual,White
SALE_01073,2019-05-23,R34,1999,100575,A,modified,Bonhams,Australia,78405.58,RB26DETT,Manual,Red
SALE_01074,2023-06-26,R32,1991,79372,B,modified,Bring a Trailer,Japan,38520.84,RB26DETT,Manual,White
SALE_01075,2023-04-28,R34,1999,82828,C,stock,Bonhams,Australia,71699.92,RB26DETT,Manual,Midnight Purple
SALE_01076,2021-11-11,R33,1995,99834,A,modified,Bonhams,Canada,43288.92,RB26DETT,Automatic,White
SALE_01077,2025-09-22,R34,2000,50050,B,modified,Mecum,UK,108815.34,RB26DETT,Manual,Red
SALE_01078,2022-05-03,R34,2002,92608,C,stock,Bring a Trailer,UK,76450.91,RB26DETT,Manual,Bayside Blue
SALE_01079,2020-05-27,R34,2002,36939,B,stock,Bring a Trailer,Japan,115901.28,RB26DETT,Manual,Silver
SALE_01080,2020-04-26,R34,1999,97192,A,modified,Mecum,Japan,92986.8,RB26DETT,Manual,Red
SALE_01081,2018-03-24,R34,2002,75579,D,modified,Barrett-Jackson,Australia,68892.2,RB26DETT,Manual,Silver
SALE_01082,2025-04-05,R33,1996,108352,D,stock,Bring a Trailer,Australia,26639.89,RB26DETT,Manual,Midnight Purple
SALE_01083,2020-07-05,R32,1994,84536,A,stock,Mecum,Canada,46744.12,RB26DETT,Manual,Bayside Blue
SALE_01084,2025-12-29,R32,1993,85046,C,modified,Barrett-Jackson,Canada,29658.64,RB26DETT,Manual,White
SALE_01085,2021-11-29,R32,1993,85959,C,modified,Barrett-Jackson,Australia,27022.47,RB26DETT,Manual,Black
SALE_01086,2023-03-27,R32,1994,105858,C,modified,Cars & Bids,UK,22222.66,RB26DETT,Manual,Midnight Purple
SALE_01087,2022-06-15,R34,1999,80257,D,stock,Barrett-Jackson,Canada,67667.9,RB26DETT,Manual,Silver
SALE_01088,2023-09-27,R32,1991,88899,B,modified,Bonhams,USA,31352.86,RB26DETT,Manual,Bayside Blue
SALE_01089,2024-08-29,R32,1991,46242,C,stock,Barrett-Jackson,Canada,31260.41,RB26DETT,Automatic,Red
SALE_01090,2025-09-04,R32,1992,49623,B,modified,Bonhams,UK,39948.57,RB26DETT,Automatic,White
SALE_01091,2021-10-09,R32,1993,39902,A,stock,Bring a Trailer,Australia,53983.3,RB26DETT,Manual,Bayside Blue
SALE_01092,2020-12-05,R34,2001,59573,B,stock,Barrett-Jackson,UK,89892.79,RB26DETT,Manual,White
SALE_01093,2023-10-20,R32,1994,75934,D,stock,Barrett-Jackson,Japan,28103.11,RB26DETT,Automatic,Midnight Purple
SALE_01094,2022-07-14,R32,1994,102385,A,stock,Mecum,USA,39268.9,RB26DETT,Manual,Silver
SALE_01095,2018-04-15,R33,1998,45699,A,modified,Barrett-Jackson,Japan,58538.42,RB26DETT,Manual,Red
SALE_01096,2022-09-11,R33,1995,133093,B,stock,Cars & Bids,UK,36672.35,RB26DETT,Manual,White
SALE_01097,2018-05-25,R32,1991,150134,A,modified,Cars & Bids,Australia,29854.66,RB26DETT,Manual,Red
SALE_01098,2021-11-06,R34,1999,119505,C,stock,Bonhams,Canada,63801.23,RB26DETT,Manual,Midnight Purple
SALE_01099,2023-05-03,R34,1999,93867,A,stock,Mecum,Canada,92903.52,RB26DETT,Manual,Red
SALE_01100,2019-11-28,R34,1999,124179,C,stock,Barrett-Jackson,Canada,65537.99,RB26DETT,Manual,White
SALE_01101,2019-02-04,R33,1996,55934,B,stock,Bonhams,Japan,46938.07,RB26DETT,Manual,White
SALE_01102,2020-11-25,R34,2001,101763,B,stock,Cars & Bids,Japan,90815.79,RB26DETT,Manual,Red
SALE_01103,2021-10-06,R32,1994,112166,B,modified,Bonhams,Japan,30159.67,RB26DETT,Manual,Red
SALE_01104,2020-07-03,R32,1989,136765,C,stock,Bring a Trailer,Japan,23711.15,RB26DETT,Automatic,White
SALE_01105,2022-03-03,R32,1992,62195,C,stock,Barrett-Jackson,Australia,30032.31,RB26DETT,Manual,White
SALE_01106,2023-03-15,R32,1993,89482,C,stock,Barrett-Jackson,Canada,27133.04,RB26DETT,Manual,White
SALE_01107,2025-02-11,R32,1989,68322,B,stock,Bring a Trailer,Australia,45509.69,RB26DETT,Manual,Bayside Blue
SALE_01108,2018-10-19,R33,1997,84302,B,stock,Bonhams,Canada,46531.94,RB26DETT,Manual,Silver
SALE_01109,2019-05-06,R34,1999,72196,B,stock,Cars & Bids,Japan,94292.82,RB26DETT,Manual,Silver
SALE_01110,2022-08-20,R34,2000,147150,C,stock,Cars & Bids,Canada,59932.46,RB26DETT,Automatic,White
SALE_01111,2020-03-31,R33,1996,60880,C,modified,Bring a Trailer,Japan,40609.39,RB26DETT,Manual,Midnight Purple
SALE_01112,2023-02-18,R34,2000,112489,C,stock,Barrett-Jackson,Australia,61691.16,RB26DETT,Manual,Silver
SALE_01113,2020-01-09,R33,1998,131839,C,stock,Mecum,UK,27357.4,RB26DETT,Manual,Red
SALE_01114,2025-01-28,R32,1992,29343,A,stock,Bring a Trailer,Australia,45403.68,RB26DETT,Automatic,White
SALE_01115,2018-08-26,R32,1990,148757,C,stock,Mecum,UK,27930.35,RB26DETT,Manual,Red
SALE_01116,2020-05-07,R32,1994,68436,B,stock,Bring a Trailer,Australia,38923.59,RB26DETT,Manual,White
SALE_01117,2023-06-29,R34,2001,31843,B,stock,Mecum,Canada,109238.54,RB26DETT,Manual,Midnight Purple
SALE_01118,2022-11-12,R34,2002,75427,C,modified,Bring a Trailer,Japan,92672.21,RB26DETT,Manual,Silver
SALE_01119,2023-05-10,R33,1997,37219,B,modified,Cars & Bids,Australia,51930.81,RB26DETT,Manual,Black
SALE_01120,2023-12-27,R34,2002,106882,A,modified,Cars & Bids,USA,91707.73,RB26DETT,Manual,Bayside Blue
SALE_01121,2021-08-12,R34,2001,103749,A,stock,Mecum,UK,89343.14,RB26DETT,Manual,Bayside Blue
SALE_01122,2025-08-03,R33,1998,45673,B,stock,Bonhams,Japan,48974.37,RB26DETT,Manual,Bayside Blue
SALE_01123,2025-10-11,R32,1992,96122,B,stock,Bring a Trailer,Japan,37136.85,RB26DETT,Manual,Midnight Purple
SALE_01124,2019-02-25,R32,1993,25897,B,stock,Barrett-Jackson,UK,49182.09,RB26DETT,Manual,Midnight Purple
SALE_01125,2021-06-07,R34,1999,98818,B,stock,Cars & Bids,Canada,96392.69,RB26DETT,Manual,Silver
SALE_01126,2021-05-06,R34,2000,82200,C,modified,Mecum,USA,84273.53,RB26DETT,Manual,Bayside Blue
SALE_01127,2023-11-02,R32,1992,56766,B,stock,Barrett-Jackson,Australia,38893.31,RB26DETT,Manual,Red
SALE_01128,2022-11-12,R32,1994,99322,A,stock,Bonhams,Canada,38090.36,RB26DETT,Manual,White
SALE_01129,2022-01-11,R32,1990,43724,D,modified,Mecum,UK,27513.83,RB26DETT,Manual,Black
SALE_01130,2018-03-20,R34,2001,121734,B,stock,Mecum,Japan,87371.81,RB26DETT,Manual,Black
SALE_01131,2019-06-22,R32,1993,122910,C,modified,Mecum,Japan,23795.58,RB26DETT,Manual,Red
SALE_01132,2023-08-29,R32,1990,96032,B,stock,Mecum,USA,35533.56,RB26DETT,Manual,Silver
SALE_01133,2025-12-22,R34,1999,108764,A,modified,Mecum,USA,103983.56,RB26DETT,Manual,White
SALE_01134,2020-11-13,R33,1998,67726,C,modified,Bring a Trailer,Australia,36876.48,RB26DETT,Manual,Red
SALE_01135,2024-08-29,R33,1998,75437,B,stock,Bonhams,Canada,50886.99,RB26DETT,Automatic,Bayside Blue
SALE_01136,2018-03-22,R33,1997,108538,B,modified,Bring a Trailer,USA,33138.45,RB26DETT,Manual,Red
SALE_01137,2022-12-25,R32,1993,121761,B,stock,Bring a Trailer,USA,31462.25,RB26DETT,Manual,Black
SALE_01138,2020-11-01,R32,1993,71602,C,stock,Cars & Bids,USA,31103.63,RB26DETT,Automatic,Silver
SALE_01139,2025-10-18,R34,2002,88242,C,stock,Cars & Bids,Japan,77178.18,RB26DETT,Manual,Midnight Purple
SALE_01140,2025-06-03,R34,2000,75690,D,modified,Bring a Trailer,UK,63084.08,RB26DETT,Manual,Black
SALE_01141,2024-12-25,R33,1996,94870,B,modified,Bring a Trailer,Canada,35841.42,RB26DETT,Manual,White
SALE_01142,2019-03-06,R33,1997,79600,B,stock,Bonhams,Japan,45390.18,RB26DETT,Manual,Black
SALE_01143,2021-03-03,R33,1996,69634,B,stock,Bonhams,Canada,47099.3,RB26DETT,Manual,Bayside Blue
SALE_01144,2020-03-24,R34,2000,72609,B,stock,Bring a Trailer,USA,85712.22,RB26DETT,Manual,Black
SALE_01145,2023-11-13,R32,1992,91872,C,stock,Bonhams,Japan,29835.29,RB26DETT,Automatic,White
SALE_01146,2022-08-06,R34,2002,90191,A,stock,Mecum,UK,92303.12,RB26DETT,Automatic,Red
SALE_01147,2024-02-24,R33,1998,141734,C,modified,Barrett-Jackson,Japan,26216.63,RB26DETT,Manual,Bayside Blue
SALE_01148,2023-05-23,R32,1992,39781,B,modified,Cars & Bids,Japan,41734.29,RB26DETT,Manual,Red
SALE_01149,2018-02-22,R34,2000,50888,B,modified,Barrett-Jackson,Japan,124445.84,RB26DETT,Manual,Bayside Blue
SALE_01150,2025-07-03,R32,1989,78826,A,stock,Bring a Trailer,USA,43146.9,RB26DETT,Manual,Silver
SALE_01151,2023-09-27,R32,1990,95643,D,stock,Cars & Bids,Japan,26721.59,RB26DETT,Manual,Bayside Blue
SALE_01152,2025-03-24,R32,1992,126071,B,modified,Bring a Trailer,USA,31831.62,RB26DETT,Manual,White
SALE_01153,2020-12-17,R33,1996,94805,A,stock,Mecum,Australia,46504.85,RB26DETT,Automatic,White
SALE_01154,2019-12-17,R32,1989,102964,A,modified,Cars & Bids,USA,33465.42,RB26DETT,Manual,Bayside Blue
SALE_01155,2025-08-04,R34,2001,55568,B,modified,Bring a Trailer,UK,114440.18,RB26DETT,Automatic,White
SALE_01156,2019-04-20,R32,1989,10209,B,stock,Barrett-Jackson,Australia,46444.34,RB26DETT,Manual,Red
SALE_01157,2019-07-21,R33,1997,125990,A,stock,Bring a Trailer,USA,47514.64,RB26DETT,Manual,Bayside Blue
SALE_01158,2022-11-28,R34,1999,103524,A,stock,Mecum,UK,91180.37,RB26DETT,Manual,White
SALE_01159,2019-01-16,R32,1991,59875,D,stock,Bonhams,UK,24504.75,RB26DETT,Manual,Red
SALE_01160,2019-04-12,R32,1992,107079,B,stock,Barrett-Jackson,UK,30999.76,RB26DETT,Manual,Midnight Purple
